loss
0.13168847506865175
0.01862404047449446
0.00522090007007432
0.0021880036369300152
0.001126283149198886
0.000656524176934383
0.00042269332319325745
0.00028922388807735863
0.00021463545423170834
0.0001717828358682117
0.00014489904543098773
0.00012758455156980345
0.00011660528717448073
0.000108301437748221
0.00010253325998131633
9.762701148628726e-05
9.359669305284317e-05
8.9633714830922e-05
8.536993191566055e-05
